Unnamed: 0,n_filters_time,filter_time_length,n_filters_spat,pool_time_length,pool_time_stride,drop_prob,learning_rate_range,decay_range,accuracy
60,53,10,28,78,13,0.5,0.0625,0.0,68.01697530864197
61,29,12,25,74,22,0.7000000000000002,0.0425,0.0001125,70.98765432098764
62,46,21,49,60,23,0.2,0.0625,0.0007875,66.55092592592592
63,34,23,39,50,22,0.4,0.0625,0.0009,69.86882716049382
64,27,35,36,50,23,0.4,0.0325,0.0005625,70.13888888888889
65,30,31,30,61,27,0.8,0.0425,0.000675,73.37962962962962
66,46,13,36,64,20,0.8,0.0125,0.0001125,71.1033950617284
67,45,13,26,50,10,0.8,0.0825,0.00045,68.5570987654321
68,36,21,50,80,11,0.2,0.0125,0.00045,69.71450617283952
69,30,30,34,56,11,0.5,0.0425,0.0007875,71.91358024691357
70,40,22,25,62,29,0.5,0.0425,0.0009,70.98765432098766
71,32,10,34,64,28,0.7000000000000002,0.0125,0.0,72.56944444444444
72,33,17,33,70,23,0.7000000000000002,0.0525,0.0005625,71.33487654320987
73,30,27,33,54,25,0.5,0.0825,0.0005625,70.13888888888889
74,49,34,36,80,14,0.3,0.0125,0.00045,70.21604938271606
75,30,15,34,54,23,0.4,0.0925,0.0007875,69.63734567901234
76,50,25,52,58,16,0.3,0.0825,0.0009,70.67901234567903
77,36,15,52,70,17,0.7000000000000002,0.0225,0.0001125,70.1003086419753
78,46,18,38,57,29,0.7000000000000002,0.0225,0.0007875,72.33796296296295
79,41,11,47,72,10,0.6000000000000001,0.0225,0.0009,69.44444444444444
80,35,12,38,68,19,0.2,0.0425,0.0007875,67.9783950617284
81,35,29,46,68,29,0.3,0.0325,0.000225,65.54783950617283
82,34,33,51,70,23,0.4,0.0625,0.000675,68.24845679012347
83,31,11,31,59,21,0.6000000000000001,0.0325,0.0009,70.25462962962963
84,50,13,29,53,20,0.3,0.0225,0.0005625,69.21296296296298
85,32,13,44,71,17,0.7000000000000002,0.0525,0.0007875,69.79166666666667
86,38,32,53,57,13,0.7000000000000002,0.0525,0.0001125,72.53086419753086
87,29,16,38,80,24,0.6000000000000001,0.0225,0.0,69.59876543209877
88,44,11,28,66,24,0.8,0.0125,0.0003375,72.29938271604938
89,32,18,50,75,26,0.8,0.0825,0.0001125,71.875
90,45,17,46,69,29,0.3,0.0325,0.0003375,66.39660493827162
91,36,18,26,60,22,0.4,0.0325,0.0,68.28703703703704
92,37,32,41,59,28,0.2,0.0725,0.000675,64.42901234567903
93,26,25,44,74,29,0.3,0.0225,0.000675,67.28395061728395
94,25,26,34,69,29,0.8,0.0725,0.0,73.30246913580248
95,33,11,50,73,16,0.6000000000000001,0.0725,0.000675,69.3287037037037
96,54,19,38,59,20,0.4,0.0925,0.0009,68.51851851851852
97,46,31,48,63,16,0.8,0.0525,0.0009,71.6820987654321
98,32,29,27,53,14,0.2,0.0925,0.000675,67.63117283950618
99,53,13,26,68,12,0.5,0.0525,0.000675,69.67592592592592
100,53,31,50,53,23,0.5,0.0425,0.000225,68.75
0,40,25,40,75,15,0.5,0.0625,0.0,71.91358
1,49,27,46,53,16,0.8,0.0425,0.000675,72.91666666666667
2,43,12,39,82,10,0.7000000000000002,0.0325,0.0003375,70.48611111111113
3,30,25,26,74,18,0.6000000000000001,0.0825,0.0,69.40586419753087
4,39,19,30,62,22,0.4,0.0125,0.0005625,69.9074074074074
5,45,26,39,71,26,0.4,0.0225,0.0005625,68.9429012345679
6,51,32,43,59,10,0.4,0.0425,0.0001125,70.87191358024691
7,30,10,35,66,29,0.8,0.0425,0.0001125,72.91666666666667
8,34,13,51,52,10,0.4,0.0425,0.000675,69.94598765432099
9,50,18,25,56,22,0.3,0.0525,0.0009,68.47993827160492
10,28,25,36,69,17,0.3,0.0625,0.00045,69.05864197530863
11,25,34,32,63,16,0.6000000000000001,0.0825,0.000675,71.18055555555556
12,40,28,35,61,10,0.2,0.0525,0.000225,70.71759259259258
13,46,28,25,55,28,0.8,0.0825,0.0003375,73.18672839506172
14,46,29,27,65,26,0.6000000000000001,0.0625,0.0009,70.9104938271605
15,27,15,45,50,11,0.4,0.0425,0.0,70.06172839506172
16,33,12,48,76,14,0.7000000000000002,0.0625,0.000675,70.17746913580248
17,42,35,27,53,20,0.5,0.0825,0.000675,69.86882716049382
18,33,28,44,51,29,0.4,0.0525,0.0007875,68.75
19,49,35,35,73,24,0.2,0.0325,0.00045,67.16820987654322
20,36,24,29,51,23,0.8,0.0225,0.00045,73.14814814814814
21,52,31,38,65,24,0.4,0.0325,0.0007875,69.29012345679013
22,26,33,30,51,17,0.5,0.0525,0.0003375,70.40895061728395
23,43,20,53,52,12,0.7000000000000002,0.0925,0.00045,71.14197530864197
24,38,33,52,78,25,0.4,0.0825,0.000675,64.93055555555556
25,50,20,46,58,25,0.2,0.0325,0.0003375,67.20679012345678
26,46,31,36,64,16,0.3,0.0225,0.0009,70.25462962962963
27,51,35,43,73,26,0.3,0.0725,0.0001125,65.77932098765433
28,36,16,46,72,14,0.8,0.0825,0.0005625,70.7175925925926
29,30,14,31,50,11,0.7000000000000002,0.0325,0.0003375,71.29629629629629
30,36,14,50,59,27,0.3,0.0125,0.0001125,67.93981481481481
31,50,21,34,81,21,0.7000000000000002,0.0925,0.0001125,70.48611111111111
32,33,24,47,52,21,0.6000000000000001,0.0825,0.0001125,70.52469135802468
33,37,33,25,63,10,0.8,0.0525,0.0007875,71.99074074074073
34,43,11,33,56,23,0.3,0.0525,0.0,68.98148148148147
35,37,28,47,81,14,0.4,0.0525,0.0,68.55709876543209
36,51,11,35,74,26,0.7000000000000002,0.0725,0.0005625,69.98456790123457
37,52,30,34,65,21,0.3,0.0925,0.0009,67.66975308641975
38,31,21,28,68,13,0.7000000000000002,0.0125,0.0007875,71.91358024691358
39,26,24,51,59,26,0.3,0.0825,0.0007875,66.35802469135803
40,54,33,48,67,12,0.5,0.0925,0.000225,70.06172839506172
41,29,25,28,54,23,0.2,0.0525,0.000675,67.51543209876543
42,42,32,32,67,27,0.3,0.0425,0.00045,66.62808641975309
43,52,12,40,52,22,0.5,0.0825,0.0,70.79475308641975
44,47,14,51,70,14,0.5,0.0925,0.000225,68.13271604938272
45,31,12,36,73,19,0.2,0.0825,0.000675,66.47376543209876
46,46,31,33,67,27,0.4,0.0125,0.0001125,69.7145061728395
47,47,19,29,55,18,0.3,0.0525,0.0007875,68.67283950617285
48,40,30,34,80,17,0.6000000000000001,0.0125,0.0001125,70.64043209876542
49,43,20,30,79,19,0.4,0.0825,0.0007875,69.17438271604937
50,52,17,31,71,18,0.7000000000000002,0.0325,0.0001125,70.4861111111111
51,27,10,44,56,19,0.5,0.0325,0.000675,69.56018518518518
52,32,23,52,54,24,0.3,0.0225,0.0003375,67.28395061728395
53,51,10,28,72,12,0.8,0.0425,0.0003375,70.02314814814815
54,51,11,32,70,10,0.2,0.0525,0.0005625,69.1358024691358
55,43,32,49,53,16,0.4,0.0625,0.0009,70.56327160493828
56,50,12,33,61,24,0.7000000000000002,0.0325,0.0003375,71.10339506172838
57,43,13,40,78,15,0.5,0.0825,0.000225,68.44135802469135
58,51,10,53,58,11,0.2,0.0625,0.0007875,68.24845679012346
59,47,25,33,55,23,0.8,0.0225,0.0001125,73.4182098765432
60,54,18,47,78,18,0.8,0.0825,0.000675,69.90740740740742
61,45,15,48,53,27,0.5,0.0825,0.0001125,69.5216049382716
62,49,31,26,57,28,0.4,0.0825,0.0003375,67.24537037037037
63,39,26,29,57,24,0.6000000000000001,0.0325,0.000225,70.83333333333334
64,46,12,26,82,24,0.4,0.0925,0.0009,68.47993827160494
65,30,23,32,69,18,0.2,0.0225,0.000225,68.63425925925927
66,45,33,33,79,14,0.3,0.0925,0.00045,69.05864197530865
67,46,18,36,54,19,0.4,0.0225,0.0005625,68.20987654320987
68,42,20,30,65,24,0.7000000000000002,0.0425,0.00045,71.83641975308643
69,36,32,49,59,10,0.5,0.0825,0.000225,71.06481481481482
70,31,26,46,68,16,0.8,0.0525,0.0005625,71.41203703703704
71,29,12,27,81,21,0.6000000000000001,0.0325,0.0007875,70.60185185185186
72,31,24,46,59,28,0.8,0.0225,0.0009,73.57253086419752
73,42,15,34,78,21,0.6000000000000001,0.0225,0.0,70.17746913580247
74,36,17,31,73,18,0.4,0.0525,0.0007875,69.05864197530863
75,45,27,38,72,24,0.6000000000000001,0.0125,0.0005625,70.44753086419752
76,49,28,48,56,13,0.6000000000000001,0.0525,0.0003375,70.71759259259258
77,30,30,36,79,24,0.5,0.0825,0.0,67.86265432098766
78,48,10,40,69,23,0.7000000000000002,0.0925,0.0,69.59876543209877
79,36,14,43,82,26,0.5,0.0325,0.0009,69.05864197530865
80,33,26,45,59,25,0.4,0.0725,0.000225,69.21296296296296
81,28,12,33,54,29,0.4,0.0125,0.0001125,70.83333333333333
82,28,28,41,56,22,0.5,0.0225,0.0005625,71.06481481481481
83,50,14,31,76,22,0.8,0.0125,0.000675,71.72067901234567
84,33,19,33,71,20,0.6000000000000001,0.0525,0.000225,70.44753086419753
85,41,18,33,51,22,0.7000000000000002,0.0425,0.0007875,70.40895061728395
86,29,13,35,57,10,0.4,0.0425,0.0001125,70.1003086419753
87,47,28,29,55,19,0.5,0.0425,0.0001125,70.5246913580247
88,40,17,49,61,20,0.5,0.0125,0.00045,69.98456790123457
89,50,12,29,73,27,0.2,0.0225,0.0,67.24537037037038
90,27,33,29,68,16,0.2,0.0925,0.0003375,69.21296296296298
91,52,30,26,59,13,0.3,0.0325,0.0009,71.14197530864197
92,52,11,43,73,27,0.3,0.0325,0.00045,67.3611111111111
93,38,27,40,82,26,0.3,0.0425,0.00045,66.16512345679013
94,50,31,33,80,21,0.2,0.0925,0.000675,66.51234567901234
95,49,20,47,78,21,0.3,0.0625,0.0005625,68.51851851851853
96,29,19,31,59,20,0.5,0.0425,0.0003375,69.32870370370371
97,29,18,27,81,17,0.6000000000000001,0.0725,0.0,69.67592592592592
98,25,17,41,75,17,0.3,0.0525,0.0007875,68.5570987654321
99,50,25,30,50,23,0.2,0.0525,0.0005625,68.09413580246914
100,52,14,28,73,21,0.3,0.0325,0.0007875,69.02006172839506
0,40,25,40,75,15,0.5,0.0625,0.0,71.91358
1,32,11,45,73,26,0.5,0.0725,0.000675,70.44753086419753
2,51,31,29,50,16,0.2,0.0225,0.0005625,69.21296296296296
3,34,29,28,65,24,0.6000000000000001,0.0525,0.0,71.14197530864197
4,35,35,43,63,11,0.3,0.0325,0.000675,69.59876543209877
5,25,29,45,66,13,0.3,0.0225,0.0,70.37037037037037
6,49,34,36,72,25,0.4,0.0925,0.00045,66.93672839506172
7,27,24,28,69,12,0.7000000000000002,0.0825,0.000225,71.33487654320987
8,29,10,47,80,16,0.8,0.0425,0.00045,70.48611111111113
9,46,14,28,58,23,0.8,0.0925,0.0007875,70.44753086419752
10,36,14,41,71,16,0.8,0.0425,0.0,70.40895061728396
11,52,30,40,52,16,0.4,0.0825,0.0007875,69.40586419753087
12,29,34,51,52,20,0.2,0.0625,0.000675,66.93672839506172
13,37,18,43,54,25,0.2,0.0725,0.0003375,68.01697530864197
14,42,30,33,69,19,0.7000000000000002,0.0625,0.000675,71.87500000000001
15,28,34,45,67,23,0.2,0.0825,0.0009,65.62500000000001
16,51,11,27,64,26,0.3,0.0825,0.0009,67.82407407407408
17,44,12,30,53,24,0.2,0.0625,0.000225,68.90432098765433
18,40,35,35,61,25,0.4,0.0525,0.00045,68.40277777777777
19,25,31,32,75,10,0.8,0.0625,0.0005625,72.53086419753087
20,33,11,37,78,26,0.2,0.0825,0.0003375,66.85956790123457
21,41,34,27,55,13,0.7000000000000002,0.0725,0.000225,70.9104938271605
22,43,22,36,56,19,0.4,0.0425,0.0007875,69.63734567901234
23,44,14,45,71,25,0.2,0.0125,0.000225,68.09413580246914
24,50,25,32,61,11,0.4,0.0225,0.000225,70.40895061728395
25,50,20,33,66,12,0.3,0.0825,0.0005625,70.02314814814815
26,39,10,40,54,22,0.5,0.0125,0.0007875,71.37345679012347
27,48,34,25,53,17,0.7000000000000002,0.0525,0.0005625,71.52777777777777
28,30,35,50,80,14,0.7000000000000002,0.0825,0.000675,71.29629629629629
29,51,18,47,51,22,0.7000000000000002,0.0225,0.0003375,71.14197530864197
30,28,15,52,60,27,0.8,0.0425,0.0003375,72.06790123456791
31,39,27,53,62,12,0.5,0.0225,0.0009,70.40895061728395
32,42,13,25,71,17,0.6000000000000001,0.0425,0.0005625,68.28703703703702
33,34,35,41,68,17,0.4,0.0225,0.0,69.59876543209877
34,50,14,34,77,23,0.2,0.0725,0.0009,66.5895061728395
35,50,18,36,82,13,0.6000000000000001,0.0525,0.000225,70.64043209876543
36,35,15,37,80,22,0.2,0.0625,0.0,66.89814814814814
37,43,17,45,70,21,0.6000000000000001,0.0625,0.0005625,69.67592592592592
38,41,12,50,56,13,0.3,0.0425,0.00045,69.1358024691358
39,34,34,33,54,24,0.7000000000000002,0.0725,0.0001125,72.60802469135803
40,29,26,47,59,22,0.8,0.0125,0.0,72.49228395061726
41,47,18,43,73,18,0.3,0.0325,0.00045,68.63425925925927
42,45,18,43,52,22,0.4,0.0325,0.000225,68.86574074074073
43,45,22,40,55,28,0.3,0.0825,0.0001125,67.36111111111111
44,38,30,45,51,23,0.6000000000000001,0.0325,0.0,71.10339506172839
45,40,28,42,61,18,0.4,0.0925,0.0005625,68.75
46,29,24,26,66,22,0.2,0.0525,0.0003375,67.36111111111111
47,26,12,50,65,28,0.6000000000000001,0.0825,0.000675,70.13888888888889
48,25,12,28,59,28,0.7000000000000002,0.0425,0.00045,72.76234567901234
49,32,17,50,76,29,0.8,0.0425,0.0001125,72.80092592592592
50,46,31,45,82,26,0.5,0.0925,0.000675,67.05246913580248
51,42,18,33,79,19,0.7000000000000002,0.0325,0.00045,70.25462962962962
52,31,35,41,74,15,0.4,0.0125,0.0,69.83024691358025
53,48,24,40,67,17,0.6000000000000001,0.0125,0.000675,71.37345679012347
54,32,26,48,57,20,0.8,0.0325,0.0007875,73.41820987654323
55,49,21,51,50,10,0.6000000000000001,0.0225,0.00045,71.18055555555557
56,45,33,50,79,18,0.7000000000000002,0.0225,0.000675,71.18055555555556
57,36,23,45,82,19,0.3,0.0525,0.0005625,68.44135802469137
58,47,35,34,60,13,0.4,0.0925,0.0,68.90432098765432
59,50,31,37,54,20,0.4,0.0325,0.0001125,69.98456790123457
60,30,32,26,71,26,0.7000000000000002,0.0225,0.00045,71.41203703703702
61,37,31,25,71,19,0.4,0.0625,0.0,68.24845679012346
62,35,11,25,55,17,0.7000000000000002,0.0625,0.000225,69.48302469135803
63,42,23,40,58,21,0.4,0.0325,0.0001125,68.9429012345679
64,34,10,46,64,17,0.6000000000000001,0.0325,0.0005625,69.86882716049382
65,41,20,39,54,13,0.3,0.0225,0.00045,70.06172839506172
66,47,18,47,62,11,0.4,0.0825,0.0001125,70.25462962962963
67,35,34,29,70,15,0.5,0.0925,0.0009,69.3287037037037
68,37,23,26,79,12,0.7000000000000002,0.0525,0.0007875,71.83641975308642
69,25,10,51,55,13,0.8,0.0725,0.0001125,69.63734567901234
70,54,10,42,66,26,0.4,0.0825,0.0009,68.82716049382717
71,54,25,31,64,24,0.8,0.0825,0.0003375,71.10339506172839
72,35,34,28,58,17,0.2,0.0525,0.000675,67.20679012345678
73,29,27,32,74,24,0.4,0.0225,0.000675,69.05864197530863
74,33,27,40,71,12,0.5,0.0925,0.0005625,70.29320987654322
75,41,13,34,72,29,0.6000000000000001,0.0225,0.0,70.60185185185185
76,28,14,41,66,28,0.2,0.0525,0.0007875,64.81481481481482
77,27,30,43,76,10,0.4,0.0525,0.00045,71.29629629629629
78,52,30,38,82,10,0.5,0.0125,0.0007875,71.60493827160495
79,43,33,51,62,26,0.6000000000000001,0.0725,0.0001125,69.79166666666667
80,43,21,31,70,17,0.2,0.0425,0.000225,68.90432098765432
81,33,32,45,71,19,0.2,0.0325,0.0001125,67.55401234567901
82,37,32,27,65,20,0.8,0.0525,0.0009,72.10648148148148
83,47,32,39,75,24,0.3,0.0825,0.000225,68.05555555555556
84,38,16,29,79,27,0.7000000000000002,0.0725,0.0005625,71.52777777777777
85,37,22,27,79,11,0.8,0.0325,0.0001125,71.48919753086419
86,43,18,41,56,16,0.6000000000000001,0.0825,0.0009,70.25462962962963
87,36,20,43,78,27,0.4,0.0325,0.00045,68.9429012345679
88,47,35,49,73,19,0.3,0.0125,0.0005625,68.78858024691357
89,37,26,27,65,22,0.2,0.0325,0.00045,67.09104938271604
90,40,30,31,74,13,0.8,0.0125,0.0007875,73.2253086419753
91,30,33,25,62,24,0.5,0.0725,0.000225,69.21296296296298
92,34,34,29,53,26,0.8,0.0725,0.0,72.49228395061729
93,51,34,35,62,21,0.7000000000000002,0.0325,0.0005625,71.75925925925925
94,28,12,26,66,24,0.8,0.0525,0.00045,71.52777777777777
95,39,22,45,76,26,0.6000000000000001,0.0125,0.00045,70.52469135802468
96,54,24,26,73,18,0.6000000000000001,0.0125,0.000675,70.79475308641975
97,47,11,53,79,13,0.5,0.0325,0.0,68.47993827160495
98,43,35,25,57,19,0.3,0.0225,0.00045,69.13580246913581
99,27,18,46,75,27,0.5,0.0625,0.0001125,68.28703703703704
100,47,21,39,63,24,0.2,0.0625,0.0,67.05246913580247
0,40,25,40,75,15,0.5,0.0625,0.0,71.91358
1,49,29,35,68,16,0.4,0.0425,0.0003375,69.86882716049382
2,43,12,33,54,24,0.7000000000000002,0.0125,0.000675,70.83333333333331
3,51,18,51,53,20,0.4,0.0525,0.0009,69.29012345679013
4,54,17,35,69,14,0.2,0.0725,0.000675,68.78858024691358
5,32,15,52,76,20,0.6000000000000001,0.0125,0.0005625,69.79166666666667
6,31,16,31,68,14,0.2,0.0925,0.0007875,67.70833333333331
7,48,27,49,69,27,0.6000000000000001,0.0425,0.0001125,69.83024691358024
8,25,14,28,65,19,0.8,0.0325,0.0003375,71.02623456790123
9,51,29,28,50,12,0.2,0.0225,0.00045,69.98456790123457
10,26,28,25,70,29,0.4,0.0425,0.0005625,68.17129629629629
11,40,22,27,74,17,0.4,0.0625,0.0009,69.36728395061729
12,30,26,40,54,12,0.6000000000000001,0.0525,0.00045,71.25771604938274
13,46,35,32,80,26,0.7000000000000002,0.0825,0.0009,70.44753086419752
14,47,30,35,59,22,0.7000000000000002,0.0825,0.0003375,70.75617283950618
15,39,12,49,51,22,0.4,0.0625,0.0009,68.32561728395062
16,26,21,47,62,29,0.5,0.0825,0.0007875,68.32561728395062
17,54,34,37,70,22,0.2,0.0825,0.0005625,67.09104938271605
18,33,32,45,72,24,0.7000000000000002,0.0925,0.000675,70.64043209876543
19,50,23,26,50,13,0.4,0.0625,0.0007875,70.37037037037037
20,39,14,41,69,22,0.2,0.0625,0.0007875,67.01388888888889
21,35,11,53,55,10,0.3,0.0325,0.0003375,69.63734567901233
22,33,12,29,58,20,0.2,0.0825,0.0007875,68.20987654320989
23,49,15,46,65,28,0.4,0.0925,0.0003375,67.74691358024693
24,36,21,46,60,22,0.8,0.0525,0.0005625,72.53086419753086
25,50,23,38,81,11,0.4,0.0125,0.0005625,71.875
26,45,28,38,51,14,0.6000000000000001,0.0925,0.0,70.48611111111113
27,52,11,45,51,23,0.8,0.0425,0.0005625,70.98765432098766
28,29,31,48,75,15,0.4,0.0425,0.0003375,70.25462962962962
29,41,27,27,76,12,0.3,0.0425,0.000225,69.52160493827161
30,37,17,32,53,13,0.5,0.0225,0.0001125,71.06481481481481
31,34,12,42,56,29,0.7000000000000002,0.0225,0.00045,73.30246913580248
32,28,31,36,55,14,0.5,0.0125,0.000675,71.21913580246913
33,26,10,49,51,26,0.2,0.0225,0.00045,67.43827160493828
34,50,21,32,81,14,0.2,0.0625,0.000675,68.1712962962963
35,51,32,27,55,24,0.7000000000000002,0.0725,0.00045,71.18055555555556
36,37,26,48,74,23,0.6000000000000001,0.0125,0.0,70.52469135802468
37,53,30,42,76,18,0.6000000000000001,0.0525,0.0007875,70.56327160493828
38,47,29,52,61,17,0.7000000000000002,0.0325,0.000225,71.10339506172839
39,48,11,37,81,10,0.6000000000000001,0.0225,0.0005625,68.32561728395063
40,37,10,39,64,16,0.4,0.0425,0.000225,68.24845679012346
41,48,15,53,51,15,0.5,0.0225,0.000225,69.7145061728395
42,43,28,36,70,13,0.5,0.0425,0.00045,70.25462962962963
43,52,30,36,75,12,0.3,0.0425,0.000675,69.21296296296296
44,33,23,34,59,13,0.7000000000000002,0.0425,0.000675,70.60185185185186
45,25,13,25,59,12,0.3,0.0525,0.0003375,69.17438271604938
46,41,19,46,58,29,0.8,0.0125,0.0,73.84259259259258
47,47,15,48,82,18,0.8,0.0525,0.0,71.52777777777779
48,51,33,25,80,24,0.3,0.0325,0.00045,67.20679012345678
49,51,27,39,63,26,0.7000000000000002,0.0225,0.000675,71.21913580246913
50,54,13,35,58,18,0.3,0.0325,0.000675,68.86574074074075
51,44,30,34,71,24,0.6000000000000001,0.0125,0.000675,70.91049382716048
52,38,12,51,66,24,0.7000000000000002,0.0325,0.000675,71.10339506172838
53,53,32,41,56,20,0.6000000000000001,0.0825,0.0009,70.83333333333333
54,46,15,43,65,23,0.4,0.0425,0.0009,68.9429012345679
55,33,17,35,82,22,0.7000000000000002,0.0725,0.0,70.7175925925926
56,28,33,45,77,29,0.4,0.0225,0.0001125,67.05246913580248
57,43,21,43,72,10,0.3,0.0225,0.0001125,71.06481481481481
58,35,24,30,55,26,0.6000000000000001,0.0125,0.0001125,71.56635802469135
59,28,33,26,55,12,0.6000000000000001,0.0125,0.000225,71.60493827160492
60,32,12,43,81,26,0.7000000000000002,0.0825,0.0007875,69.79166666666669
61,51,15,42,80,24,0.3,0.0225,0.0007875,67.70833333333331
62,51,14,45,74,25,0.2,0.0225,0.00045,65.58641975308642
63,52,21,46,79,26,0.5,0.0625,0.0001125,68.05555555555557
64,46,28,33,77,16,0.3,0.0225,0.00045,70.02314814814814
65,53,23,41,81,10,0.7000000000000002,0.0125,0.00045,71.99074074074073
66,41,10,30,57,25,0.4,0.0525,0.000675,69.05864197530863
67,32,22,49,73,18,0.3,0.0125,0.0009,68.86574074074073
68,33,17,30,66,20,0.4,0.0125,0.0001125,69.17438271604938
69,46,31,39,59,21,0.8,0.0325,0.0003375,72.33796296296298
70,35,15,42,62,15,0.4,0.0125,0.0009,69.63734567901234
71,33,26,31,71,29,0.7000000000000002,0.0225,0.0009,72.45370370370371
72,52,22,51,82,27,0.2,0.0325,0.0003375,64.23611111111113
73,26,18,41,66,20,0.4,0.0225,0.000225,68.75
74,34,22,45,60,24,0.4,0.0925,0.000225,68.78858024691357
75,38,25,30,59,10,0.2,0.0925,0.0005625,69.25154320987653
76,48,19,51,67,19,0.6000000000000001,0.0825,0.000225,70.48611111111111
77,48,17,51,60,11,0.3,0.0125,0.0007875,69.67592592592592
78,44,19,37,67,17,0.5,0.0825,0.0001125,70.60185185185185
79,31,29,30,71,24,0.3,0.0225,0.0005625,68.01697530864197
80,33,15,49,55,21,0.4,0.0825,0.000675,68.5570987654321
81,54,29,34,78,13,0.3,0.0325,0.0005625,70.40895061728395
82,49,33,32,69,28,0.6000000000000001,0.0425,0.0009,71.02623456790123
83,47,26,49,62,27,0.6000000000000001,0.0125,0.000675,70.02314814814814
84,34,33,46,50,13,0.6000000000000001,0.0425,0.00045,72.37654320987654
85,37,26,43,52,14,0.3,0.0425,0.0009,70.33179012345678
86,25,22,51,77,26,0.7000000000000002,0.0525,0.0005625,70.9104938271605
87,28,19,27,81,24,0.5,0.0725,0.0001125,69.09722222222223
88,37,23,27,77,21,0.4,0.0725,0.0007875,68.86574074074073
89,46,33,53,74,25,0.2,0.0525,0.000225,65.62499999999999
90,43,26,47,67,22,0.4,0.0725,0.0003375,69.1358024691358
91,37,17,51,71,13,0.8,0.0325,0.0003375,70.67901234567901
92,49,15,40,51,15,0.4,0.0125,0.0001125,70.21604938271605
93,28,35,44,58,14,0.3,0.0125,0.000225,70.29320987654322
94,25,10,53,79,14,0.4,0.0725,0.000675,68.90432098765433
95,33,19,45,53,22,0.8,0.0325,0.0005625,72.02932098765433
96,46,19,32,50,20,0.7000000000000002,0.0925,0.00045,69.29012345679013
97,29,21,27,77,21,0.6000000000000001,0.0425,0.0001125,69.83024691358024
98,49,28,49,80,17,0.7000000000000002,0.0725,0.0003375,70.33179012345678
99,49,17,41,63,24,0.5,0.0125,0.0009,69.59876543209876
100,54,34,48,78,17,0.7000000000000002,0.0425,0.0005625,70.21604938271605
0,40,25,40,75,15,0.5,0.0625,0.0,71.91358
1,52,16,37,50,22,0.6000000000000001,0.0325,0.0,71.33487654320987
2,49,17,47,78,27,0.5,0.0325,0.0001125,68.67283950617283
3,34,11,26,77,20,0.3,0.0625,0.0007875,68.32561728395062
4,28,22,36,63,16,0.4,0.0825,0.000675,70.21604938271604
5,25,27,45,62,27,0.3,0.0525,0.0009,65.39351851851853
6,48,14,49,72,18,0.2,0.0425,0.0009,69.83024691358024
7,53,20,34,68,23,0.6000000000000001,0.0725,0.000675,69.83024691358025
8,27,24,52,75,21,0.3,0.0125,0.0007875,68.40277777777777
9,48,21,36,65,19,0.4,0.0525,0.0,68.51851851851852
10,51,12,49,54,28,0.8,0.0125,0.0003375,72.80092592592592
11,29,24,47,52,26,0.7000000000000002,0.0525,0.0,72.53086419753087
12,37,21,43,57,20,0.2,0.0625,0.00045,67.63117283950618
13,41,24,26,67,29,0.7000000000000002,0.0725,0.0005625,71.37345679012346
14,50,24,31,75,13,0.6000000000000001,0.0125,0.0009,70.94907407407408
15,40,21,38,74,24,0.3,0.0125,0.0,68.24845679012347
16,36,18,25,82,28,0.2,0.0525,0.00045,66.0108024691358
17,46,19,26,71,15,0.6000000000000001,0.0625,0.00045,71.14197530864197
18,35,19,33,73,21,0.5,0.0825,0.0007875,68.98148148148148
19,28,24,36,69,17,0.8,0.0225,0.0005625,72.10648148148147
20,33,31,40,82,26,0.8,0.0625,0.0003375,71.45061728395062
21,39,30,31,74,17,0.3,0.0725,0.000675,68.17129629629629
22,31,25,43,73,12,0.5,0.0425,0.00045,70.37037037037038
23,25,26,26,51,23,0.3,0.0225,0.000675,69.09722222222221
24,34,28,50,57,16,0.8,0.0925,0.0005625,70.91049382716048
25,53,22,50,76,18,0.7000000000000002,0.0625,0.00045,70.60185185185185
26,44,12,45,60,13,0.2,0.0225,0.0009,69.05864197530865
27,34,26,31,71,16,0.5,0.0425,0.000675,69.3287037037037
28,29,27,49,57,27,0.4,0.0325,0.0001125,66.51234567901236
29,54,24,32,70,18,0.3,0.0825,0.000225,68.28703703703702
30,33,30,46,69,22,0.8,0.0425,0.0009,72.02932098765433
31,29,34,48,51,24,0.5,0.0625,0.0001125,69.29012345679013
32,31,24,53,76,16,0.5,0.0925,0.0,70.48611111111111
33,33,25,38,64,21,0.7000000000000002,0.0825,0.0,70.83333333333331
34,34,26,52,67,16,0.5,0.0225,0.000675,70.25462962962962
35,47,35,40,81,19,0.2,0.0925,0.000225,68.05555555555556
36,34,16,48,82,23,0.4,0.0625,0.0,68.1712962962963
37,45,29,43,68,25,0.5,0.0225,0.0003375,68.71141975308643
38,36,29,25,75,22,0.6000000000000001,0.0725,0.0007875,69.44444444444443
39,32,34,37,82,19,0.5,0.0925,0.0,70.02314814814814
40,27,28,31,52,24,0.3,0.0125,0.0001125,68.78858024691357
41,46,32,33,64,11,0.7000000000000002,0.0725,0.0001125,70.71759259259258
42,26,16,50,67,22,0.6000000000000001,0.0725,0.000225,70.94907407407408
43,26,28,33,82,20,0.5,0.0725,0.000225,69.44444444444444
44,51,25,38,77,11,0.7000000000000002,0.0725,0.0007875,71.48919753086419
45,30,20,46,61,29,0.7000000000000002,0.0425,0.0009,71.64351851851852
