Unnamed: 0,n_filters_time,filter_time_length,n_filters_spat,pool_time_length,pool_time_stride,drop_prob,learning_rate_range,decay_range,accuracy
64,40,29,35,74,29,0.5,0.0525,0.0,0.5430917310175417
65,46,18,33,56,14,0.6000000000000001,0.0425,0.0005625,0.4495160052053686
66,31,34,47,56,13,0.8,0.0925,0.0003375,0.2498589943648165
67,43,26,53,65,16,0.3,0.0225,0.000675,0.6768012781995427
68,54,34,43,63,23,0.8,0.0125,0.000675,0.2429251693211052
69,51,33,31,50,28,0.8,0.0525,0.000675,0.08472004996025206
70,41,12,28,78,12,0.8,0.0925,0.0,0.2712800972438991
71,44,10,43,51,24,0.6000000000000001,0.0325,0.0007875,0.4268529564225389
72,36,35,43,52,14,0.7000000000000002,0.0225,0.000225,0.4584504832941807
73,34,17,50,78,29,0.6000000000000001,0.0825,0.0003375,0.4899668158207624
74,26,19,44,80,25,0.3,0.0725,0.0007875,0.5987931249003752
75,41,22,26,51,21,0.5,0.0725,0.0005625,0.409478893907725
76,42,21,35,81,28,0.7000000000000002,0.0225,0.0,0.412293851630426
77,48,12,39,80,10,0.5,0.0325,0.0001125,0.4674586191468451
78,29,23,29,51,20,0.5,0.0425,0.00045,0.4450405776835383
79,44,12,27,65,16,0.8,0.0125,0.00045,0.2763654183123845
80,34,29,45,68,21,0.7000000000000002,0.0325,0.000675,0.510345729212766
81,41,31,33,80,22,0.8,0.0725,0.000225,0.3067268803624342
82,31,21,49,82,14,0.3,0.0725,0.0001125,0.5135145167273459
83,37,29,43,78,15,0.4,0.0425,0.0009,0.6928366181467522
84,39,31,26,74,19,0.8,0.0525,0.0007875,0.2486018456487152
85,30,11,37,51,12,0.7000000000000002,0.0525,0.000675,0.2737911631817303
86,37,21,48,55,22,0.8,0.0425,0.0007875,0.3342449455361785
87,48,14,50,51,22,0.6000000000000001,0.0125,0.00045,0.4603249937554083
88,46,11,41,79,15,0.7000000000000002,0.0925,0.0005625,0.3362669947425889
89,26,32,37,82,29,0.2,0.0125,0.00045,0.855157616773678
90,29,12,45,74,13,0.2,0.0725,0.000675,0.4619494624486338
91,41,27,36,65,25,0.4,0.0725,0.0005625,0.5109581767093934
92,48,23,42,76,21,0.5,0.0725,0.000225,0.4718416256063729
93,29,14,30,58,28,0.8,0.0625,0.000675,0.1857083454302664
94,28,12,50,77,18,0.2,0.0825,0.000225,0.406653498348814
95,50,14,39,74,17,0.6000000000000001,0.0225,0.0007875,0.4536441522435776
96,28,29,33,54,13,0.4,0.0225,0.0005625,0.5942436000998402
97,38,15,32,81,17,0.7000000000000002,0.0225,0.0005625,0.2856017193870212
98,46,30,38,69,10,0.2,0.0825,0.00045,0.48039372643352
99,46,22,46,51,25,0.8,0.0825,0.0009,0.2785057379704827
100,46,35,49,56,13,0.6000000000000001,0.0925,0.000225,0.2401344232603998
0,40,25,40,75,15,0.5,0.0625,0.0,0.66872591
1,33,30,29,71,16,0.8,0.0525,0.000225,0.2631409234078128
2,36,18,38,74,14,0.2,0.0925,0.0005625,0.4353739558449995
3,45,25,51,50,23,0.5,0.0225,0.0003375,0.5867517008135805
4,26,29,47,54,21,0.3,0.0825,0.0007875,0.3966669114823773
5,35,11,42,82,14,0.2,0.0725,0.000225,0.5000270621709781
6,50,26,37,79,18,0.3,0.0325,0.0007875,0.6569685161171642
7,47,11,28,72,21,0.3,0.0625,0.000675,0.4526769599714011
8,46,28,49,50,26,0.3,0.0825,0.0005625,0.5386865063666119
9,41,12,35,64,23,0.3,0.0225,0.0007875,0.5658418595152059
10,36,18,37,59,22,0.5,0.0625,0.000225,0.3946634314602178
11,48,20,49,62,17,0.3,0.0225,0.000225,0.676595884899482
12,44,32,51,70,23,0.8,0.0325,0.000675,0.3733412665410072
13,35,16,36,80,24,0.6000000000000001,0.0925,0.0001125,0.3558360496716483
14,30,13,27,73,12,0.3,0.0625,0.000675,0.3979032250556715
15,25,32,47,66,28,0.7000000000000002,0.0725,0.0003375,0.3985235909996274
16,44,10,27,56,10,0.3,0.0225,0.0009,0.5354193153097867
17,32,14,41,58,25,0.2,0.0125,0.0003375,0.7949988369300579
18,26,18,46,54,24,0.2,0.0525,0.0007875,0.564057772340138
19,38,13,31,79,16,0.3,0.0825,0.00045,0.3877276032044299
20,28,24,34,61,23,0.2,0.0825,0.000225,0.4762807749233133
21,38,11,47,60,19,0.6000000000000001,0.0125,0.0003375,0.5484428915067947
22,29,35,36,80,24,0.6000000000000001,0.0625,0.000675,0.5692825678215443
23,42,24,33,66,29,0.7000000000000002,0.0425,0.0005625,0.3178962870049091
24,51,24,45,73,29,0.2,0.0225,0.0005625,0.6498899826490676
25,27,21,40,75,25,0.2,0.0925,0.0003375,0.6669497871337097
26,40,12,39,82,14,0.4,0.0125,0.000675,0.7012214776125968
27,43,26,28,72,16,0.2,0.0525,0.0009,0.4969326030471298
28,37,10,43,55,28,0.4,0.0825,0.0,0.235836289072135
29,37,25,43,82,12,0.3,0.0925,0.0001125,0.4825310591953493
30,25,26,33,81,14,0.6000000000000001,0.0925,0.000225,0.3672436298315684
31,36,22,43,63,15,0.8,0.0925,0.000225,0.3118880933627387
32,30,15,25,61,22,0.5,0.0525,0.000675,0.5049641457010235
33,27,15,50,52,16,0.6000000000000001,0.0325,0.0009,0.465378628429382
34,33,28,40,56,20,0.6000000000000001,0.0425,0.0005625,0.4695350418038849
35,31,34,34,73,18,0.4,0.0425,0.0,0.6365163942657319
36,52,18,33,68,22,0.2,0.0925,0.0005625,0.4184939689369183
37,53,29,40,71,21,0.7000000000000002,0.0425,0.000675,0.4134805355830759
38,26,20,41,74,20,0.3,0.0225,0.0003375,0.5143535508902805
39,43,32,42,71,11,0.6000000000000001,0.0825,0.00045,0.3154125127211292
40,31,33,26,54,23,0.8,0.0325,0.0003375,0.1509209963368908
41,32,25,45,73,13,0.2,0.0725,0.000675,0.4133497504394293
42,53,14,48,78,16,0.6000000000000001,0.0625,0.0003375,0.3132873347798551
43,47,35,50,55,20,0.6000000000000001,0.0125,0.0,0.42820052923971
44,30,31,45,55,23,0.7000000000000002,0.0525,0.00045,0.4545681698227229
45,38,16,32,68,15,0.4,0.0825,0.0001125,0.4489780042374056
46,27,34,47,64,28,0.2,0.0625,0.0003375,0.5133246135144408
47,44,30,48,75,19,0.8,0.0525,0.00045,0.3757485135585418
48,28,11,47,57,20,0.3,0.0125,0.0003375,0.7131621826747562
49,33,12,26,69,25,0.8,0.0425,0.0007875,0.1778168886580242
50,54,29,36,55,19,0.6000000000000001,0.0425,0.00045,0.4223418574585218
51,35,11,53,65,28,0.6000000000000001,0.0525,0.0005625,0.3237106032322696
52,35,25,31,67,21,0.3,0.0425,0.0003375,0.4757800495233909
53,43,21,43,52,28,0.4,0.0125,0.00045,0.5823072650055847
54,43,20,53,53,12,0.7000000000000002,0.0725,0.000225,0.3353353692954764
55,43,23,26,81,24,0.4,0.0225,0.0009,0.5664411223574853
56,46,19,52,65,13,0.6000000000000001,0.0725,0.000675,0.3561116101547186
57,54,24,28,68,20,0.8,0.0925,0.0,0.165269903036993
58,42,24,38,80,18,0.7000000000000002,0.0425,0.0,0.4466592365239177
59,41,13,26,66,16,0.8,0.0425,0.0009,0.2622982896080351
60,30,20,48,75,12,0.4,0.0925,0.0005625,0.3773005452447656
61,47,14,47,55,12,0.8,0.0225,0.0009,0.3189311443759114
62,54,25,46,70,13,0.7000000000000002,0.0825,0.0005625,0.2357035328305626
63,33,33,50,68,23,0.2,0.0425,0.0009,0.6254050945941679
64,38,15,48,56,26,0.8,0.0525,0.000225,0.3469651333338827
65,35,18,53,82,18,0.7000000000000002,0.0625,0.000675,0.462065951980247
66,32,33,35,82,25,0.6000000000000001,0.0125,0.0007875,0.603109142172471
67,47,15,34,67,25,0.6000000000000001,0.0425,0.0001125,0.4617663333539182
68,50,14,38,74,13,0.2,0.0525,0.0005625,0.5190974165126697
69,27,27,48,82,22,0.3,0.0625,0.0001125,0.7056040534438802
70,43,28,52,55,26,0.7000000000000002,0.0525,0.0009,0.3195005999341294
71,37,31,45,54,29,0.5,0.0425,0.0005625,0.5017737120979232
72,50,27,53,79,16,0.5,0.0825,0.0,0.4822521451708151
73,40,29,41,63,11,0.3,0.0125,0.0009,0.6601885624681133
74,28,35,44,80,27,0.5,0.0925,0.0009,0.5051247782283422
75,47,30,47,73,24,0.8,0.0725,0.0001125,0.3300991365397654
76,40,14,50,64,23,0.6000000000000001,0.0225,0.0005625,0.5220362126945561
77,37,33,30,68,13,0.4,0.0225,0.000225,0.4918154941026296
78,35,20,47,79,18,0.5,0.0925,0.0007875,0.4640894930121593
79,40,12,45,70,10,0.7000000000000002,0.0425,0.0001125,0.2694287750764885
80,37,12,44,62,16,0.3,0.0925,0.0003375,0.3663705317410339
81,42,14,28,74,15,0.7000000000000002,0.0725,0.000225,0.3483623035834141
82,51,18,41,80,29,0.5,0.0125,0.0,0.5030884702618411
83,30,34,33,74,24,0.2,0.0225,0.000675,0.7022702051836268
84,54,31,25,75,19,0.2,0.0925,0.0009,0.4247425623255439
85,51,15,31,75,15,0.3,0.0225,0.0001125,0.5830521234766318
86,43,22,48,82,22,0.5,0.0725,0.000675,0.5648890773503666
87,42,31,38,64,21,0.7000000000000002,0.0325,0.0007875,0.4035516542893302
88,49,16,26,63,17,0.7000000000000002,0.0225,0.000675,0.2501684353924767
89,47,29,31,55,27,0.6000000000000001,0.0225,0.0007875,0.3314721849654881
90,37,35,33,82,11,0.6000000000000001,0.0925,0.0,0.506592542887029
91,49,24,39,81,29,0.2,0.0525,0.0003375,0.612703931424896
92,29,11,41,80,15,0.7000000000000002,0.0225,0.000675,0.4671256710879523
93,43,27,48,53,19,0.8,0.0225,0.00045,0.3424358194287242
94,46,16,42,68,29,0.2,0.0725,0.000675,0.3878083331432447
95,26,17,52,63,26,0.7000000000000002,0.0825,0.0009,0.3510828690480272
96,37,16,41,77,21,0.3,0.0525,0.0001125,0.4501404771125139
97,48,35,31,81,28,0.4,0.0725,0.00045,0.5153949986034042
98,41,12,53,81,15,0.3,0.0625,0.000225,0.5237150337642468
99,27,14,47,76,11,0.5,0.0325,0.000225,0.5326798727667331
100,40,14,38,60,27,0.8,0.0425,0.000225,0.305999908998168
0,40,25,40,75,15,0.5,0.0625,0.0,0.66872591
1,35,27,49,80,21,0.5,0.0725,0.000675,0.5926400118559486
2,41,11,48,50,17,0.4,0.0225,0.0,0.5576824849464869
3,39,20,34,67,26,0.2,0.0825,0.0005625,0.3700006119107564
4,41,22,31,71,22,0.5,0.0125,0.0001125,0.5546080445255952
5,53,26,40,73,18,0.7000000000000002,0.0625,0.00045,0.3794114555902421
6,49,33,35,61,25,0.4,0.0425,0.0009,0.5875600427319715
7,54,29,50,57,10,0.4,0.0425,0.0009,0.4029755068439333
8,28,10,42,77,13,0.3,0.0225,0.0007875,0.6965871901357623
9,53,18,35,70,15,0.5,0.0625,0.0001125,0.3037484861956949
10,39,17,26,54,12,0.3,0.0225,0.00045,0.5229827909285688
11,28,11,26,65,29,0.6000000000000001,0.0225,0.0001125,0.4741775280252862
12,46,11,34,69,23,0.2,0.0625,0.00045,0.4398787005581764
13,52,18,40,53,23,0.4,0.0725,0.0009,0.3126046811620516
14,36,23,48,53,28,0.7000000000000002,0.0925,0.0003375,0.369497463651349
15,54,32,35,76,17,0.7000000000000002,0.0925,0.0007875,0.3702042008207584
16,28,25,31,68,27,0.3,0.0525,0.00045,0.5623828932126124
17,26,14,38,70,15,0.2,0.0125,0.0,0.7981831784426623
18,43,33,30,73,28,0.5,0.0325,0.0005625,0.6626132135116718
19,47,15,49,78,25,0.3,0.0325,0.0,0.522676536387184
20,34,21,43,55,16,0.6000000000000001,0.0325,0.00045,0.3338187833594115
21,49,34,47,79,25,0.3,0.0825,0.0001125,0.6060784103523958
22,48,15,29,68,29,0.5,0.0825,0.0001125,0.3185739376780544
23,48,23,52,76,13,0.2,0.0625,0.00045,0.4975649475988686
24,30,18,45,68,24,0.7000000000000002,0.0625,0.0,0.2407237821833205
25,27,12,29,59,21,0.3,0.0325,0.000225,0.5073727513406482
26,41,22,43,68,16,0.8,0.0125,0.00045,0.2498919673329155
27,49,27,45,52,10,0.6000000000000001,0.0925,0.0003375,0.2229984437724079
28,28,10,25,72,14,0.5,0.0325,0.0003375,0.4961984289878036
29,34,34,36,51,12,0.5,0.0425,0.0009,0.5315046558417955
30,39,32,31,59,18,0.7000000000000002,0.0825,0.0,0.295156186479164
31,31,32,44,65,19,0.6000000000000001,0.0725,0.0003375,0.3300984494474371
32,49,34,52,63,24,0.8,0.0925,0.0003375,0.232374240310373
33,30,16,30,56,22,0.3,0.0525,0.0009,0.405012666942091
34,54,35,51,54,15,0.5,0.0125,0.0007875,0.6287278089284545
35,35,25,46,52,11,0.6000000000000001,0.0125,0.000675,0.434499800107331
36,42,23,51,52,19,0.5,0.0425,0.000225,0.4338455586636744
37,53,27,46,67,29,0.2,0.0925,0.00045,0.4608911764946604
38,50,22,30,58,21,0.4,0.0125,0.00045,0.622754263908189
39,45,28,45,82,19,0.2,0.0525,0.0,0.6123273261956572
40,39,32,43,75,27,0.2,0.0525,0.000675,0.632110182708041
41,47,15,48,67,10,0.3,0.0725,0.0001125,0.4534220073637842
42,29,17,43,69,15,0.7000000000000002,0.0125,0.0007875,0.4865761332956005
43,37,16,40,78,13,0.6000000000000001,0.0225,0.0007875,0.5514167663724067
44,36,31,27,73,28,0.3,0.0125,0.0009,0.6430427311382256
45,40,25,26,56,17,0.8,0.0925,0.0,0.1261745551552378
46,53,15,25,58,23,0.4,0.0625,0.0009,0.2857858541833183
47,36,17,47,63,23,0.8,0.0125,0.0,0.3733548808805982
48,46,11,30,54,28,0.7000000000000002,0.0225,0.0001125,0.2921869864406505
49,35,16,48,67,17,0.4,0.0625,0.000675,0.4106399484691122
50,34,15,44,55,11,0.5,0.0125,0.0009,0.5621389068649206
51,25,20,31,51,20,0.4,0.0525,0.0,0.5072406345394544
52,26,33,32,68,22,0.7000000000000002,0.0725,0.0001125,0.400278975244211
53,49,25,47,69,18,0.2,0.0825,0.000675,0.4457164138126502
54,32,25,44,75,28,0.2,0.0325,0.0007875,0.7324724645067496
55,54,31,39,60,29,0.4,0.0525,0.0007875,0.5226043534796397
56,43,15,41,53,12,0.6000000000000001,0.0625,0.0009,0.4275337906639778
57,35,16,43,80,23,0.5,0.0225,0.0003375,0.5483112652216967
58,45,22,50,64,29,0.7000000000000002,0.0925,0.0,0.2750375939228454
59,39,28,51,82,27,0.4,0.0125,0.0009,0.823576181704713
60,30,30,30,65,17,0.2,0.0325,0.0007875,0.433466560455956
61,36,23,50,60,14,0.7000000000000002,0.0825,0.000675,0.4426661349699226
62,44,10,39,64,16,0.8,0.0625,0.000225,0.1794574806189057
63,42,29,29,56,13,0.3,0.0425,0.0009,0.5107430781344554
64,40,12,41,57,29,0.8,0.0225,0.0003375,0.2773230511838901
65,52,23,46,51,22,0.5,0.0925,0.0007875,0.3240238297588161
66,26,26,51,50,16,0.2,0.0325,0.0009,0.5282923388149862
67,43,32,38,69,22,0.2,0.0525,0.0009,0.5908114027179351
68,33,19,35,66,27,0.2,0.0325,0.0,0.5050477282118141
69,36,14,44,76,15,0.2,0.0425,0.0007875,0.5895562311527663
70,47,18,48,78,24,0.8,0.0625,0.0001125,0.3284841175524345
71,52,23,31,54,24,0.4,0.0125,0.0007875,0.5843776437042225
72,33,34,46,72,28,0.6000000000000001,0.0525,0.0001125,0.6552138956961321
73,28,18,32,67,23,0.8,0.0825,0.00045,0.2859016630570817
74,38,24,43,60,18,0.3,0.0125,0.0007875,0.6513357002149711
75,43,25,53,57,10,0.4,0.0225,0.0003375,0.6269683642409508
76,51,16,51,51,20,0.6000000000000001,0.0225,0.000675,0.2950429707908872
77,51,19,28,76,29,0.6000000000000001,0.0425,0.0001125,0.4527699727703438
78,42,12,48,55,14,0.4,0.0325,0.000225,0.499436721628342
79,48,21,52,64,26,0.3,0.0925,0.00045,0.3035413038800419
80,37,34,29,82,27,0.2,0.0925,0.0005625,0.6486834961558964
81,53,32,47,75,19,0.7000000000000002,0.0725,0.0003375,0.3864185358146018
82,54,29,49,69,28,0.8,0.0325,0.0,0.372063502353936
83,34,21,26,53,15,0.6000000000000001,0.0625,0.0,0.3941842493160361
84,36,21,25,55,13,0.8,0.0325,0.000675,0.2582128514679457
85,32,20,37,81,19,0.5,0.0325,0.0001125,0.6158688165496108
86,25,33,45,69,19,0.6000000000000001,0.0525,0.0009,0.4759733148524251
87,35,13,51,81,11,0.4,0.0825,0.000675,0.3973371367473775
88,50,28,44,70,15,0.6000000000000001,0.0825,0.0009,0.3049796497765371
89,32,11,42,67,28,0.6000000000000001,0.0425,0.0007875,0.3717634662087796
90,29,18,50,67,18,0.6000000000000001,0.0325,0.000675,0.5376065928066911
91,43,17,44,77,28,0.3,0.0925,0.0001125,0.4179030262978968
92,44,30,44,66,27,0.2,0.0225,0.0003375,0.6367624219980241
93,46,24,49,75,21,0.5,0.0225,0.0005625,0.6089494102978309
94,32,31,47,52,17,0.4,0.0325,0.0005625,0.5393593084178714
95,49,25,53,51,13,0.3,0.0425,0.0,0.4749793541032608
96,35,17,40,77,21,0.4,0.0625,0.0,0.4926575543916376
97,39,35,44,82,13,0.4,0.0425,0.0005625,0.7037871851545957
98,44,23,46,73,16,0.4,0.0725,0.0003375,0.379710041658289
99,43,29,44,52,18,0.6000000000000001,0.0125,0.0009,0.4637001534996955
100,35,32,53,76,18,0.8,0.0825,0.000675,0.3116805969567024
0,40,25,40,75,15,0.5,0.0625,0.0,0.66872591
1,32,20,35,70,13,0.5,0.0525,0.0009,0.4651778700263718
2,50,34,26,66,12,0.7000000000000002,0.0325,0.0,0.2624114893105404
3,28,24,31,80,26,0.5,0.0925,0.0,0.5069631698518465
4,44,26,32,72,10,0.8,0.0225,0.0001125,0.3075756515592494
5,34,34,38,74,20,0.6000000000000001,0.0125,0.000225,0.6343649196738327
6,38,11,40,52,16,0.6000000000000001,0.0525,0.000225,0.3707758638779109
7,43,34,53,59,15,0.5,0.0925,0.000675,0.2363579085320401
8,48,17,48,75,21,0.8,0.0825,0.0009,0.2217602796193626
9,31,20,26,61,20,0.2,0.0425,0.0,0.4849718777880034
10,40,16,26,76,17,0.6000000000000001,0.0325,0.0003375,0.529334881700846
11,25,14,35,68,23,0.8,0.0125,0.000225,0.3479672003230367
12,43,28,45,60,27,0.7000000000000002,0.0325,0.0009,0.3799590646536234
13,41,11,43,67,27,0.7000000000000002,0.0625,0.0,0.321727931227643
14,29,20,46,69,13,0.6000000000000001,0.0625,0.00045,0.5177898670961368
15,36,20,49,77,26,0.8,0.0925,0.000225,0.3360301816688973
16,48,34,37,80,19,0.6000000000000001,0.0825,0.0009,0.5286188517962302
17,31,28,25,68,18,0.8,0.0625,0.0003375,0.1877125922494818
18,35,31,30,61,12,0.3,0.0225,0.0005625,0.5951927512179735
19,44,17,51,73,15,0.7000000000000002,0.0525,0.000675,0.4239250609956362
20,41,27,27,53,27,0.7000000000000002,0.0225,0.0007875,0.4031004298670046
21,29,21,49,62,14,0.6000000000000001,0.0325,0.000225,0.4600362489302159
22,26,24,40,82,25,0.7000000000000002,0.0625,0.0,0.4817028015965965
23,52,28,42,67,25,0.6000000000000001,0.0625,0.0009,0.4365870642738072
24,49,23,36,62,14,0.8,0.0825,0.000225,0.1797858315153544
25,45,11,35,53,20,0.7000000000000002,0.0225,0.0009,0.3397278804111203
26,42,13,32,74,20,0.7000000000000002,0.0625,0.0007875,0.3163991777777811
27,50,25,46,80,12,0.3,0.0925,0.0007875,0.4390576222189599
28,49,34,25,62,13,0.4,0.0925,0.000225,0.3199644998739665
29,30,27,34,66,12,0.7000000000000002,0.0125,0.00045,0.4982105440286398
30,53,14,40,75,10,0.5,0.0825,0.0003375,0.313008838571926
31,53,33,47,61,22,0.7000000000000002,0.0725,0.0001125,0.297778002258721
32,33,13,53,66,24,0.4,0.0725,0.0003375,0.4614051152430494
33,48,35,35,59,14,0.4,0.0525,0.0,0.5337387333550266
34,34,24,35,70,28,0.2,0.0425,0.000675,0.6773589117852058
35,54,32,30,80,16,0.8,0.0325,0.000225,0.3122857165597392
36,44,10,37,51,20,0.4,0.0625,0.0009,0.370313546479722
37,32,24,43,50,25,0.7000000000000002,0.0425,0.0003375,0.3217211636735725
38,32,14,32,76,26,0.5,0.0525,0.000225,0.5058970708357965
39,53,35,44,82,24,0.6000000000000001,0.0225,0.0007875,0.6719153577799689
40,31,15,37,52,27,0.6000000000000001,0.0125,0.0003375,0.5521427567460561
41,39,27,29,79,23,0.8,0.0225,0.00045,0.3389906280959107
42,25,16,39,79,10,0.3,0.0225,0.00045,0.7109624884971213
43,47,19,29,75,29,0.3,0.0325,0.00045,0.5912930625030761
44,25,32,31,75,19,0.8,0.0725,0.0005625,0.3021997809308471
45,30,30,53,55,29,0.8,0.0725,0.000225,0.2546836815731061
46,39,23,49,61,28,0.4,0.0325,0.0007875,0.5580906862961937
47,31,23,43,72,17,0.3,0.0525,0.0005625,0.4999357686615855
48,45,14,44,66,21,0.5,0.0625,0.0007875,0.3042213444056281
49,26,32,52,80,10,0.7000000000000002,0.0925,0.0005625,0.4371662596910675
50,26,21,49,55,23,0.2,0.0825,0.0009,0.5285189289329332
51,31,17,31,61,14,0.8,0.0725,0.000225,0.2653967798947868
52,34,15,26,77,29,0.5,0.0725,0.00045,0.3898746263757882
53,45,12,38,64,20,0.7000000000000002,0.0225,0.0003375,0.3277598169463296
54,51,27,35,62,12,0.5,0.0525,0.0005625,0.4811305497008074
55,29,18,46,71,14,0.3,0.0425,0.00045,0.6355844709484301
56,44,20,29,50,23,0.3,0.0425,0.0007875,0.538242256153128
57,44,28,43,59,10,0.6000000000000001,0.0925,0.0001125,0.3946422158631775
58,47,31,25,51,14,0.2,0.0525,0.00045,0.4261530711826809
59,38,28,53,67,24,0.7000000000000002,0.0625,0.0007875,0.3902834719908705
60,40,17,39,58,13,0.3,0.0525,0.0,0.4033406384182793
61,28,12,45,56,14,0.4,0.0625,0.000675,0.2788859529498167
62,42,30,43,78,16,0.8,0.0625,0.0005625,0.3096716939385645
63,47,30,32,74,11,0.8,0.0525,0.0003375,0.2187645574055845
64,53,32,49,78,29,0.7000000000000002,0.0525,0.000675,0.5351374463401771
65,25,32,29,74,26,0.5,0.0825,0.0,0.4831161492087762
66,43,32,53,56,27,0.7000000000000002,0.0925,0.0,0.2427173347019293
67,44,19,30,52,23,0.4,0.0225,0.0001125,0.4081277639470106
68,29,27,43,79,14,0.4,0.0125,0.00045,0.7269744149303007
69,44,30,49,51,26,0.4,0.0225,0.0003375,0.5939242526311902
70,29,18,29,55,15,0.4,0.0925,0.0001125,0.4613038469941448
71,44,11,39,73,13,0.8,0.0125,0.0009,0.3012491255808948
72,43,32,32,53,15,0.2,0.0225,0.000675,0.5345737905515949
73,51,10,47,74,18,0.8,0.0725,0.0001125,0.317069327755847
74,50,14,38,81,27,0.5,0.0725,0.0009,0.5095320949232035
75,35,17,53,67,15,0.3,0.0325,0.0009,0.5579397754744961
76,28,20,40,77,23,0.4,0.0225,0.0005625,0.6474033919933194
77,39,26,43,57,15,0.2,0.0625,0.000675,0.5201288998502618
78,41,27,51,60,21,0.8,0.0225,0.0007875,0.3895506278269211
79,30,22,48,65,19,0.6000000000000001,0.0125,0.000225,0.5863232984790837
80,27,26,40,74,25,0.8,0.0825,0.0005625,0.288861334796989
81,48,13,32,72,18,0.5,0.0825,0.0003375,0.3198376173536349
82,50,34,27,55,17,0.8,0.0425,0.0003375,0.1363288937978573
83,40,25,44,52,26,0.4,0.0225,0.0003375,0.6336574819053146
84,48,12,33,63,10,0.2,0.0325,0.0005625,0.5255578110519896
85,38,35,52,81,27,0.2,0.0825,0.000225,0.6700615309977019
86,51,13,37,60,28,0.3,0.0825,0.0003375,0.4518592548359301
87,25,29,31,55,22,0.2,0.0525,0.0001125,0.470315238240461
88,35,14,49,61,19,0.3,0.0525,0.0003375,0.3788826360200945
89,33,17,49,57,18,0.3,0.0925,0.0005625,0.2086820685349113
90,40,33,45,75,19,0.3,0.0125,0.00045,0.7524776549992694
91,49,14,26,60,21,0.3,0.0125,0.00045,0.539531813481056
92,33,25,48,52,18,0.8,0.0525,0.000225,0.2956362176560277
93,35,20,44,62,18,0.5,0.0225,0.0001125,0.5720014708234252
94,26,29,48,65,22,0.4,0.0925,0.0005625,0.4503825952605777
95,29,24,32,55,20,0.8,0.0425,0.00045,0.2821247315370359
96,31,17,41,54,17,0.4,0.0125,0.0001125,0.5565190342057117
97,27,13,42,51,13,0.4,0.0925,0.0007875,0.327423236054395
98,54,30,37,68,11,0.6000000000000001,0.0825,0.000675,0.4266931724740495
99,27,24,30,75,16,0.6000000000000001,0.0125,0.00045,0.540885471039841
100,27,22,35,66,16,0.3,0.0125,0.0003375,0.7509817139221076
0,40,25,40,75,15,0.5,0.0625,0.0,0.66872591
1,35,14,52,81,10,0.5,0.0525,0.0007875,0.474580889495639
2,26,28,28,57,12,0.6000000000000001,0.0625,0.000675,0.3918583521220126
3,53,14,28,51,20,0.5,0.0825,0.0,0.320047684621843
4,54,21,26,61,20,0.6000000000000001,0.0825,0.00045,0.427913093476424
5,37,32,49,54,25,0.5,0.0725,0.000675,0.270224176913294
6,31,17,31,82,22,0.7000000000000002,0.0325,0.0,0.4390294378741836
7,45,12,49,50,24,0.7000000000000002,0.0925,0.0005625,0.1765862086492654
8,52,12,43,54,14,0.3,0.0725,0.0007875,0.2263643217739352
9,48,17,35,59,19,0.4,0.0925,0.00045,0.3308044261067196
10,45,35,46,76,27,0.6000000000000001,0.0625,0.0,0.5203519037490102
11,25,23,46,67,17,0.8,0.0925,0.0005625,0.2615346220974828
12,32,16,33,81,19,0.8,0.0125,0.00045,0.2928034618728563
13,51,31,48,56,22,0.2,0.0825,0.0009,0.3724046292529766
14,27,22,45,63,12,0.4,0.0825,0.0007875,0.4026799105140014
15,54,32,45,73,13,0.2,0.0825,0.0009,0.4551376568645691
16,47,23,51,54,17,0.4,0.0825,0.0,0.31946440443406
17,46,30,52,69,19,0.2,0.0425,0.0009,0.7549950631383745
18,53,30,33,59,23,0.8,0.0425,0.0007875,0.1716755885005949
19,42,18,40,54,23,0.2,0.0725,0.0007875,0.4147820044545728
20,31,20,36,74,28,0.7000000000000002,0.0125,0.0003375,0.4902712513837157
21,40,33,50,54,20,0.2,0.0625,0.000675,0.4922248919643111
22,47,11,36,71,14,0.7000000000000002,0.0625,0.000225,0.2579943413493022
23,47,35,42,59,15,0.5,0.0225,0.0,0.4872226332230724
24,44,35,30,76,13,0.2,0.0625,0.0003375,0.4865582715337055
25,46,11,53,67,21,0.7000000000000002,0.0825,0.000225,0.2735641868655714
26,37,17,49,74,28,0.7000000000000002,0.0125,0.0005625,0.4541445135214315
27,27,31,36,76,10,0.5,0.0525,0.000675,0.4576936644664021
28,33,33,41,79,17,0.7000000000000002,0.0725,0.0009,0.4363984357193507
29,41,20,50,78,21,0.5,0.0125,0.0009,0.6249299295947445
30,28,35,25,57,10,0.7000000000000002,0.0425,0.00045,0.1988660466433574
31,37,13,25,70,10,0.7000000000000002,0.0925,0.000675,0.3197781480224158
32,47,11,35,60,26,0.4,0.0425,0.000675,0.4897662239297436
33,30,31,35,52,18,0.8,0.0325,0.0003375,0.2366482401292613
34,36,12,33,52,23,0.7000000000000002,0.0225,0.000225,0.3150511234193637
